rank,pp,accuracy,play_count,level,total_score,best_pp_avg,best_pp_median,best_accuracy_avg,best_combo_avg,best_count,pass_plays_count,pass_rate,ss_count,s_count,a_count,b_count,c_count,grade_diversity,peak_pp,peak_to_avg_ratio,pp_std,pp_range,consistency_score,accuracy_std,min_accuracy,max_accuracy,max_combo,avg_combo,ranked_score,ranked_score_ratio,pp_gain_week,pp_gain_month,pp_gain_quarter,plays_week,plays_month,recent_count,recent_pass_count,fail_rate,avg_recent_pp,improvement_trend,activity_range_days,plays_per_day,avg_days_between_plays,total_hits,hits_per_play,pp_per_play,pp_per_level,avg_score_per_play,overall_consistency,nlp_genre_anime,nlp_genre_electronic,nlp_genre_rock,nlp_genre_pop,nlp_genre_classical,nlp_genre_game,nlp_genre_anime_ratio,nlp_genre_electronic_ratio,nlp_genre_rock_ratio,nlp_genre_pop_ratio,nlp_genre_classical_ratio,nlp_genre_game_ratio,nlp_diff_easy,nlp_diff_medium,nlp_diff_hard,nlp_diff_expert,nlp_diff_easy_ratio,nlp_diff_medium_ratio,nlp_diff_hard_ratio,nlp_diff_expert_ratio,nlp_avg_diff_number,nlp_max_diff_number,nlp_mod_hd,nlp_mod_hr,nlp_mod_dt,nlp_mod_nc,nlp_mod_fl,nlp_mod_ez,nlp_mod_ht,nlp_mod_nf,nlp_mod_so,nlp_mod_sd,nlp_mod_pf,nlp_mod_hdhr,nlp_mod_hddt,nlp_mod_hrdt,nlp_mod_diversity,nlp_mod_total,nlp_avg_mods_per_play,nlp_nomod_ratio,nlp_unique_songs,nlp_unique_artists,nlp_song_diversity,nlp_artist_diversity,nlp_avg_title_length,nlp_japanese_ratio
2425.0,12070.0,96.5652,114536.0,100.0,102360474429.0,612.0148,559.963,0.9669741295416141,309.5,100.0,100.0,1.0,0.0,35.0,13.0,2.0,0.0,0.6,636.643,1.0402411837099363,25.721768790260132,101.25800000000004,0.03742267242296071,0.01578711843918728,0.9262672811059908,0.9953051643192489,547.0,309.5,17570125551.0,0.1716495126562462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20149075.0,175.9191433261158,0.10538171404623874,120.7,893696.9549224698,0.3664639227660581,1.0,0.0,2.0,0.0,0.0,1.0,0.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0,3.0,1.0,0.0,0.0,0.75,0.25,1.5,2.0,0.0,0.0,91.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,97.0,0.97,0.03,61.0,54.0,0.61,0.54,4.43,0.0
2651.0,11887.1,98.568,74138.0,100.0,53594509965.0,622.4161,535.315,0.9904733163871142,366.95,100.0,100.0,1.0,0.0,0.0,22.0,0.0,0.0,0.2,732.021,1.1760958625588251,44.482443675337805,226.89099999999996,0.021986505543505692,0.008617548489801043,0.9717948717948718,1.0,1105.0,366.95,7067104735.0,0.13186247508588447,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,53.72411666666667,0.0,1.0,6.0,0.0,14035071.0,189.31008389759637,0.1603374787558337,118.87100000000001,722902.0200841674,0.34835334474316765,2.0,1.0,4.0,1.0,0.0,1.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,2.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.5,2.0,98.0,1.0,99.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,98.0,0.0,4.0,201.0,1.8962264150943395,0.05660377358490566,70.0,63.0,0.660377358490566,0.5943396226415094,4.735849056603773,0.0
3182.0,11496.9,92.9203,78597.0,100.0,76098804526.0,623.2045999999999,495.2445,0.9295201030490234,254.9,100.0,100.0,1.0,0.0,2.0,24.0,19.0,0.0,0.6,689.833,1.1069125613000932,61.47682427968771,232.56599999999997,0.016005935185235035,0.03392075854201302,0.8652482269503546,0.9880418535127056,1580.0,254.9,10877481212.0,0.14293892367630542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15340045.0,195.1734162881535,0.14627657544181075,114.969,968215.1294069748,0.34928405117698563,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,4.0,1.0,0.0,0.0,0.8,0.2,2.0,3.0,88.0,5.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,88.0,0.0,4.0,182.0,1.82,0.1,54.0,52.0,0.54,0.52,4.29,0.0
3163.0,11512.8,99.083,118864.0,104.0,436812743523.0,585.928,529.5550000000001,0.9906495371099394,1181.05,100.0,100.0,1.0,0.0,9.0,27.0,0.0,0.0,0.4,618.89,1.0562560587648995,28.372223496906262,108.368,0.03404577117239111,0.005551050656233023,0.9773060029282576,1.0,4295.0,1181.05,76466653624.0,0.17505591299209364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41902407.0,352.52395174316865,0.09685691210122492,110.69999999999999,3674895.203955781,0.36613508236658454,3.0,1.0,1.0,0.0,0.0,0.0,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,58.0,35.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,40.0,0.0,4.0,137.0,1.37,0.21,92.0,79.0,0.92,0.79,3.43,0.0
4843.0,10643.4,97.7339,80055.0,101.0,141544208408.0,544.2790000000001,488.3055,0.9761778120040704,381.5,100.0,100.0,1.0,0.0,2.0,28.0,0.0,0.0,0.4,605.942,1.113292998627542,29.2323522113702,146.06100000000004,0.03307714838092903,0.016012357959535557,0.9444444444444444,0.9979612640163099,844.0,381.5,33191634720.0,0.23449659363190184,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21220662.0,265.0760352257823,0.13295109612141653,105.38019801980198,1768087.0452563863,0.38357983744194213,2.0,1.0,1.0,0.0,0.0,1.0,0.4,0.2,0.2,0.0,0.0,0.2,1.0,0.0,4.0,1.0,0.16666666666666666,0.0,0.6666666666666666,0.16666666666666666,1.9,4.0,93.0,5.0,68.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,76.0,0.0,5.0,175.0,1.7326732673267327,0.0594059405940594,82.0,72.0,0.8118811881188119,0.7128712871287128,3.633663366336634,0.0
4872.0,10630.1,99.3039,74095.0,102.0,305278687557.0,540.5728999999999,492.02599999999995,0.9937802377027533,2050.45,100.0,100.0,1.0,0.0,10.0,15.0,0.0,0.0,0.4,586.503,1.084965598534444,29.09667846284177,129.41300000000007,0.03322625788206592,0.002964101454379598,0.9848233995584988,0.9978046103183315,3587.0,2050.45,55478869585.0,0.18173187925095913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25674240.0,346.50435252041297,0.14346582090559418,104.21666666666667,4120098.3542344286,0.3678100669281141,1.0,1.0,0.0,0.0,1.0,2.0,0.2,0.2,0.0,0.0,0.2,0.4,0.0,0.0,3.0,2.0,0.0,0.0,0.6,0.4,0.0,0.0,73.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,3.0,148.0,1.48,0.21,93.0,73.0,0.93,0.73,2.95,0.0
6218.0,10192.2,99.1286,87888.0,102.0,299330944019.0,511.5062,473.5395,0.9924866338201384,1271.4,100.0,100.0,1.0,0.0,7.0,15.0,0.0,0.0,0.4,556.738,1.0884286446576799,20.917703703619093,99.87700000000007,0.045625217564871,0.004750276822942859,0.9742193173565723,0.9987468671679198,2588.0,1271.4,41366028305.0,0.13819496156860514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28525413.0,324.5655038230475,0.11596805024576735,99.92352941176472,3405822.68363144,0.3597085754965299,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,4.0,2.0,0.0,0.0,0.6666666666666666,0.3333333333333333,4.0,4.0,76.0,42.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,35.0,0.0,4.0,156.0,1.56,0.2,92.0,83.0,0.92,0.83,3.07,0.0
4823.0,10648.6,99.0793,115356.0,101.0,216257927243.0,553.8118999999999,482.224,0.9919329735130266,1457.75,100.0,100.0,1.0,0.0,2.0,11.0,0.0,0.0,0.4,580.332,1.0478864755343829,34.32456497842907,123.12599999999998,0.028308911960009966,0.004226588757570457,0.9857142857142858,0.998661311914324,2780.0,1457.75,49313245785.0,0.22802977173451203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27635791.0,239.5696019279448,0.09231075973508097,105.43168316831684,1874700.2951125212,0.37973249630435757,2.0,1.0,1.0,0.0,0.0,1.0,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.0,4.0,2.0,0.0,0.0,0.6666666666666666,0.3333333333333333,4.0,4.0,92.0,24.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,59.0,0.0,3.0,175.0,1.75,0.06,93.0,84.0,0.93,0.84,3.13,0.0
4190.0,10930.6,99.0395,107541.0,102.0,255407589994.0,581.0992000000001,482.246,0.9916515481418579,1470.6,100.0,100.0,1.0,0.0,27.0,21.0,0.0,0.0,0.4,667.148,1.1480793640741545,48.18574375499874,212.92000000000002,0.0203310944118512,0.005411382589311599,0.9786324786324786,1.0,3899.0,1470.6,42458856470.0,0.16623960341584773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25353999.0,235.7612352498117,0.10164123450590938,107.16274509803922,2374978.7522340314,0.3580043187894948,2.0,1.0,3.0,1.0,0.0,1.0,0.25,0.125,0.375,0.125,0.0,0.125,0.0,0.0,3.0,1.0,0.0,0.0,0.75,0.25,4.333333333333333,5.0,1.0,17.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,39.0,0.39,0.62,84.0,69.0,0.84,0.69,3.21,0.0
5832.0,10295.9,93.7323,106104.0,100.0,55263846342.0,550.6139000000001,450.408,0.9376348076396905,221.4,100.0,100.0,1.0,0.0,4.0,29.0,15.0,1.0,0.8,619.817,1.1256835325079877,49.154017602226574,205.296,0.019938582147716225,0.023312596151439175,0.9052396878483835,0.9841269841269841,370.0,221.4,6270023870.0,0.11345616139705501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19407566.0,182.91078564427355,0.09703592701500414,102.959,520846.0222234788,0.34201228127820293,2.0,2.0,3.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.75,0.25,0.0,0.0,7.0,8.0,91.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,5.0,5.0,116.0,1.16,0.0,65.0,56.0,0.65,0.56,4.62,0.0
6173.0,10207.1,99.3756,141163.0,104.0,468483506844.0,511.5452,480.9225,0.9932953818236369,1620.7,100.0,100.0,1.0,0.0,24.0,19.0,0.0,0.0,0.4,548.611,1.0724585041556445,21.428094386986448,99.30599999999998,0.04458693559717826,0.004343820032509047,0.9817091015510682,1.0,2658.0,1620.7,95678029345.0,0.20422923741659013,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,200.75549999999998,0.0,1.0,3.0,0.0,40758009.0,288.73011341498835,0.0723071909778058,98.14519230769231,3318741.5033967826,0.37910354546384833,1.0,0.0,2.0,1.0,1.0,2.0,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.5,3.5,4.0,15.0,26.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,4.0,45.0,0.4368932038834951,0.6990291262135923,96.0,74.0,0.9320388349514563,0.7184466019417476,3.29126213592233,0.0
5664.0,10354.3,98.4246,19030.0,101.0,143085568084.0,545.9406,459.12649999999996,0.9846718712097686,1336.65,100.0,100.0,1.0,0.0,15.0,32.0,0.0,0.0,0.4,587.519,1.0761592012024752,43.06105454224269,165.23200000000003,0.02269577998958852,0.010026254102951597,0.9574290484140233,0.9955798231929277,3199.0,1336.65,22041868402.0,0.15404676164866657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9241690.0,485.6379400945875,0.5441040462427745,102.51782178217822,7518947.350709407,0.3552923404904354,2.0,0.0,2.0,0.0,0.0,1.0,0.4,0.0,0.4,0.0,0.0,0.2,1.0,0.0,3.0,2.0,0.16666666666666666,0.0,0.5,0.3333333333333333,4.0,4.0,5.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,33.0,0.33,0.72,83.0,62.0,0.83,0.62,3.19,0.0
4843.0,10642.9,99.0364,186317.0,105.0,575409420379.0,545.374,488.1395,0.991595560472921,1991.75,100.0,100.0,1.0,0.0,0.0,10.0,0.0,0.0,0.2,570.063,1.0452698515147403,30.102957172105196,112.75,0.032151283701629944,0.002807704407282259,0.9848292407564211,0.995,3363.0,1991.75,96836603911.0,0.1682916554393869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47439514.0,254.617206159395,0.057122538469382825,101.36095238095238,3088335.580644815,0.36334801011246803,2.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,2.0,3.0,0.0,0.0,0.4,0.6,0.0,0.0,100.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,0.0,3.0,140.0,1.4,0.0,85.0,68.0,0.85,0.68,3.05,0.0
6302.0,10170.4,98.398,76821.0,102.0,243914007691.0,784.0646,692.24,0.9721413197192877,1940.35,100.0,100.0,1.0,0.0,20.0,23.0,4.0,0.0,0.6,844.395,1.076945700647625,64.00694455515276,255.914,0.015382971878513483,0.010186027939502643,0.9525879099170288,0.9909828674481514,3340.0,1940.35,30282535786.0,0.12415250797880835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24431696.0,318.0340792231291,0.1323908827013447,99.70980392156862,3175095.451647336,0.3433989411450479,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,8.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,19.0,0.19,0.83,94.0,73.0,0.94,0.73,3.06,0.0
6292.0,10171.3,97.894,87044.0,101.0,181827835820.0,527.8976,465.264,0.9791930482272312,1110.95,100.0,100.0,1.0,0.0,5.0,28.0,0.0,0.0,0.4,597.127,1.131141721424761,35.03851933860219,169.21799999999996,0.027748087833588186,0.012407910707515409,0.9465918536990856,0.9932489451476794,2421.0,1110.95,23307319757.0,0.12818345250544047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25011401.0,287.34204540232525,0.11685239648913193,100.7059405940594,2088918.659758283,0.3495542708850674,2.0,1.0,4.0,1.0,0.0,1.0,0.2222222222222222,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,1.0,1.0,4.0,2.0,0.125,0.125,0.5,0.25,3.5,4.0,68.0,3.0,62.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,58.0,0.0,4.0,135.0,1.35,0.25,87.0,77.0,0.87,0.77,2.92,0.0
5816.0,10305.2,99.0173,103611.0,103.0,385968870519.0,535.0203,461.024,0.9915452984332871,2029.4,100.0,100.0,1.0,0.0,26.0,21.0,0.0,0.0,0.4,586.416,1.096063083961487,37.43975052628423,154.93700000000007,0.02601473699253648,0.0035686527014869595,0.9853646227605349,0.9993608181527645,3058.0,2029.4,77897967432.0,0.20182448218493138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36271797.0,350.0767003503489,0.09946048199515496,100.05048543689321,3725172.718331065,0.370953239452494,2.0,1.0,2.0,1.0,0.0,1.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.0,1.0,3.0,2.0,0.0,0.16666666666666666,0.5,0.3333333333333333,0.0,0.0,9.0,35.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,49.0,0.49,0.56,95.0,82.0,0.95,0.82,3.33,0.0
5598.0,10373.7,96.1935,108011.0,100.0,91096419159.0,532.3796,478.2235,0.9586946267766457,222.05,100.0,100.0,1.0,0.0,18.0,22.0,4.0,0.0,0.6,558.056,1.0482294963969319,31.46974599966768,119.12500000000006,0.030797900298026194,0.02620297109839603,0.8778467908902692,0.9867724867724867,492.0,222.05,8223569716.0,0.09027324884907445,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,305.29061538461536,0.0,1.0,26.0,0.0,23085846.0,213.7360639194156,0.0960429956208164,103.73700000000001,843399.4607864014,0.3394011347739328,2.0,1.0,2.0,0.0,0.0,0.0,0.4,0.2,0.4,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.75,0.25,0.0,0.0,10.0,1.0,119.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,134.0,1.0634920634920635,0.023809523809523808,69.0,58.0,0.5476190476190477,0.4603174603174603,4.190476190476191,0.0
6956.0,9992.26,98.1242,108538.0,101.0,137943064912.0,516.0449000000001,450.4595,0.9797165193842006,701.9,100.0,100.0,1.0,0.0,0.0,13.0,2.0,0.0,0.4,563.733,1.0924107572810038,34.7310432030194,144.15799999999996,0.02798686829035813,0.018053586874916146,0.922752808988764,0.9987573780677229,1523.0,701.9,29243251462.0,0.2119950827586408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38727054.0,356.8064088153458,0.09206231918774992,98.93326732673268,1270919.5388896056,0.3747932721437355,3.0,2.0,1.0,1.0,0.0,1.0,0.375,0.25,0.125,0.125,0.0,0.125,1.0,0.0,4.0,2.0,0.14285714285714285,0.0,0.5714285714285714,0.2857142857142857,3.0,3.0,100.0,3.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76.0,0.0,4.0,179.0,1.79,0.0,92.0,82.0,0.92,0.82,3.37,0.0
5042.0,10565.8,98.989,97344.0,101.0,171437268206.0,536.4792,489.366,0.9888840985060519,908.75,100.0,100.0,1.0,0.0,41.0,8.0,0.0,0.0,0.4,637.733,1.1887376062296544,28.705835061213595,171.23999999999995,0.03366341992875612,0.0061062048043892736,0.9797495337063682,0.9979166666666667,1964.0,908.75,33548732695.0,0.1956910130805844,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,219.5375,0.0,1.0,2.0,0.0,20462318.0,210.20625821827744,0.10854084483892175,104.6118811881188,1761148.7940294214,0.37217267189567776,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,4.0,3.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,2.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,99.0,0.9705882352941176,0.0392156862745098,93.0,88.0,0.9117647058823529,0.8627450980392157,3.2058823529411766,0.0
9117.0,9459.05,96.1072,113872.0,100.0,78335172914.0,540.7146,376.08450000000005,0.9629168016249349,751.5,100.0,100.0,1.0,0.0,25.0,13.0,5.0,0.0,0.6,787.768,1.4569016630954665,87.42251492931554,464.744,0.011309336776944134,0.025154363505030364,0.9129677980852916,0.9935275080906149,1829.0,751.5,6178033279.0,0.07886665783941695,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,263.163,0.0,0.0,0.0,0.0,20232480.0,177.67739215961782,0.0830673914570746,94.59049999999999,687923.0444182942,0.3281837320626027,2.0,2.0,2.0,0.0,0.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,1.0,4.0,1.0,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,3.5,4.0,11.0,4.0,58.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,79.0,0.7821782178217822,0.32673267326732675,65.0,59.0,0.6435643564356436,0.5841584158415841,3.207920792079208,0.0
7804.0,9756.93,98.8621,157767.0,102.0,263031793539.0,500.3427,439.909,0.9883420267248206,1086.75,100.0,100.0,1.0,0.0,6.0,12.0,0.0,0.0,0.4,536.015,1.0712957339039821,28.458424206726555,112.37299999999999,0.03394614705058322,0.007213798729660221,0.9707046714172605,0.9966509062253743,2430.0,1086.75,32705144209.0,0.12433912938418516,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,32682660.0,207.1577706364449,0.061843921732681745,95.65617647058824,1667216.8041415506,0.35088019763548883,3.0,2.0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.75,0.25,1.6666666666666667,3.0,82.0,4.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,3.0,177.0,1.7352941176470589,0.06862745098039216,100.0,86.0,0.9803921568627451,0.8431372549019608,3.2450980392156863,0.0
8175.0,9670.69,99.3002,77635.0,104.0,450157536118.0,490.69789999999995,442.192,0.9932045385993972,1424.55,100.0,100.0,1.0,0.0,3.0,17.0,0.0,0.0,0.4,570.309,1.1622405557472326,27.311356128292125,150.57699999999994,0.03532151534771163,0.004292792745952591,0.984998499849985,1.0,2416.0,1424.55,133922753083.0,0.29750196839511484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36029542.0,464.0889032008759,0.12456611064597153,92.98740384615385,5798383.926296129,0.4033791966576191,2.0,2.0,1.0,1.0,0.0,1.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.5,1.5,2.0,89.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,2.0,178.0,1.78,0.11,91.0,79.0,0.91,0.79,2.73,0.0
9986.0,9298.5,99.0537,195692.0,102.0,273386635448.0,469.6217,427.076,0.9909738118653463,1476.2,100.0,100.0,1.0,0.0,2.0,23.0,0.0,0.0,0.4,497.577,1.0595272748256737,24.11961600357684,96.47899999999998,0.03980952574504354,0.004110501781740225,0.9795021961932651,1.0,2404.0,1476.2,25415298776.0,0.09296467156981476,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,178.15248333333335,0.0,1.0,18.0,0.0,38837193.0,198.46081086605483,0.04751599452200397,91.16176470588235,1397025.0978476382,0.34381321176896185,1.0,1.0,3.0,1.0,0.0,2.0,0.125,0.125,0.375,0.125,0.0,0.25,0.0,1.0,4.0,2.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,94.0,58.0,22.0,22.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,52.0,42.0,0.0,6.0,198.0,1.6779661016949152,0.11864406779661017,98.0,83.0,0.8305084745762712,0.7033898305084746,3.0,0.0
8414.0,9615.65,98.8634,82924.0,102.0,305015162361.0,493.09220000000005,433.73900000000003,0.9890115354831712,1470.3,100.0,100.0,1.0,0.0,17.0,24.0,0.0,0.0,0.4,562.762,1.1412916286244235,31.688562301631798,154.65999999999997,0.030591740033488118,0.00450511677231183,0.9759656652360515,0.9966914805624483,4290.0,1470.3,35851344580.0,0.11753954886206025,0.0,0.0,0.0,0.0,0.0,37.0,37.0,0.0,99.36582702702704,0.0,1.0,37.0,0.0,29847802.0,359.9416574212532,0.11595738266364382,94.27107843137254,3678249.5099247503,0.3474985606720133,2.0,1.0,3.0,0.0,1.0,2.0,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,1.0,1.0,4.0,1.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,3.0,3.0,38.0,5.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,0.0,4.0,67.0,0.48905109489051096,0.7226277372262774,128.0,114.0,0.9343065693430657,0.8321167883211679,2.934306569343066,0.0
7680.0,9794.01,98.9739,95199.0,104.0,430905017985.0,503.23060000000004,443.663,0.9907958230593478,1929.0,100.0,100.0,1.0,0.0,29.0,11.0,0.0,0.0,0.4,573.498,1.1396326058073576,32.15979614866363,154.12100000000004,0.030157000830667077,0.0058749502172553555,0.9777400490473496,1.0,4217.0,1929.0,47210552595.0,0.1095613896903921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34673988.0,364.22638893265685,0.1028793369678253,94.17317307692308,4526360.759934453,0.3449312172393844,2.0,1.0,1.0,1.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,0.0,1.0,0.0,2.0,2.0,0.2,0.0,0.4,0.4,3.0,5.0,31.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,3.0,53.0,0.53,0.69,93.0,78.0,0.93,0.78,3.0,0.0
8079.0,9690.28,97.9991,67574.0,101.0,131003731345.0,498.81410000000005,442.052,0.9796747291011172,1399.5,100.0,100.0,1.0,0.0,12.0,19.0,0.0,0.0,0.4,540.814,1.084199504384499,30.98068078206804,133.46799999999996,0.031268877820784614,0.019026135300519827,0.9194756554307116,0.9955106621773289,4215.0,1399.5,19628331799.0,0.14983032618596592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16286547.0,241.0179506910942,0.14340249208275374,95.94336633663367,1938670.662458934,0.3574566489841036,4.0,1.0,2.0,0.0,0.0,1.0,0.5,0.125,0.25,0.0,0.0,0.125,0.0,0.0,3.0,2.0,0.0,0.0,0.6,0.4,2.6666666666666665,7.0,50.0,1.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,4.0,100.0,1.0,0.49,82.0,67.0,0.82,0.67,3.65,0.0
